38.95483440398867,-77.14912900475966
38.95465777747478,-77.14906655531604
38.95447692415531,-77.14897877937237
38.95447890266005,-77.1488825614557
38.9544862770868,-77.14867358816207
38.95449158307678,-77.14846739036389
38.9545010259403,-77.14825968914502
38.95451811302668,-77.14805025319987
38.95454419331641,-77.14784752470712
38.954571892382745,-77.14766989146156
38.95460121022568,-77.14748138735777
38.95461784765189,-77.14737915564201
38.9546363736508,-77.14727241367844
38.954660475435794,-77.14716301181068
38.954704542132234,-77.1470681814068
38.95474923835291,-77.14697554823516
38.954798341243226,-77.14690280628547
38.95485292998759,-77.14684613922657
38.954916152207176,-77.14680520013616
38.9549837810964,-77.14677270325856
38.95505500726697,-77.14674367577081
38.95520537362707,-77.14668654591676
38.95536590230695,-77.14662270837356
38.95553416514172,-77.14655505430224
38.955704316549195,-77.1464887878494
38.95588076319902,-77.14642275253453
38.956055591072236,-77.14635798919232
38.95621674927636,-77.14629900814587
38.95633806758961,-77.14624997281143
